ticket_id,created_at,resolved_at,updated_at,customer_id,channel,priority,category,assigned_team,status,first_response_minutes,csat_score,reopened_count,source_system,first_response_target_min,resolution_target_hours,resolution_hours,first_response_sla_met,resolution_sla_met,overall_sla_met,is_reopened,created_date,created_month,created_week
TKT00437,2025-06-06 12:38:00,2025-06-06 19:04:52,2025-06-06 19:04:52,CUST0067,Chat,Critical,API Error,Integrations,Resolved,7,3.0,0,Integration Dashboard,10,4,6.447777777777778,1,0,0,0,2025-06-06,2025-06,2025-06-02/2025-06-08
TKT00438,2025-06-18 15:57:00,2025-06-20 09:35:02,2025-06-20 09:35:02,CUST0123,API Monitoring,Medium,Webhook Failure,Unknown,Resolved,26,3.0,0,CRM,60,24,41.63388888888889,1,0,0,0,2025-06-18,2025-06,2025-06-16/2025-06-22
TKT00439,2025-04-04 16:10:00,,2025-04-06 12:10:00,CUST0083,Chat,High,Login Issue,Technical,Pending,20,,0,CRM,30,8,,1,,,0,2025-04-04,2025-04,2025-03-31/2025-04-06
TKT00440,2025-05-04 21:17:00,2025-05-05 19:28:42,2025-05-05 19:28:42,CUST0118,Chat,Medium,API Error,Integrations,Resolved,23,4.0,0,CRM,60,24,22.195,1,1,1,0,2025-05-04,2025-05,2025-04-28/2025-05-04
TKT00441,2025-05-21 11:26:00,2025-05-23 10:33:47,2025-05-23 10:33:47,CUST0208,Email,Low,Login Issue,Technical,Resolved,116,5.0,0,Support Portal,120,48,47.12972222222222,1,1,1,0,2025-05-21,2025-05,2025-05-19/2025-05-25
TKT00442,2025-03-03 07:26:00,,2025-03-04 03:26:00,CUST0107,Web Form,High,API Error,Integrations,Pending,18,,0,Support Portal,30,8,,1,,,0,2025-03-03,2025-03,2025-03-03/2025-03-09
TKT00443,2025-04-26 21:07:00,,2025-04-28 04:07:00,CUST0002,Web Form,Medium,Access Request,Account,Open,129,,0,Integration Dashboard,60,24,,0,,,0,2025-04-26,2025-04,2025-04-21/2025-04-27
TKT00444,2025-03-30 21:25:00,2025-03-31 02:27:19,2025-03-31 02:27:19,CUST0121,Email,High,Refund Request,Billing,Resolved,27,4.0,0,CRM,30,8,5.038611111111111,1,1,1,0,2025-03-30,2025-03,2025-03-24/2025-03-30
TKT00445,2025-03-31 10:20:00,2025-04-01 19:59:01,2025-04-01 19:59:01,CUST0189,Web Form,Low,Plan Change,Account,Resolved,134,3.0,0,Support Portal,120,48,33.65027777777778,0,1,0,0,2025-03-31,2025-03,2025-03-31/2025-04-06
TKT00446,2025-04-05 10:31:00,2025-04-07 07:08:27,2025-04-07 07:08:27,CUST0197,API Monitoring,Medium,Invoice Issue,Billing,Resolved,65,2.0,0,Support Portal,60,24,44.62416666666667,0,0,0,0,2025-04-05,2025-04,2025-03-31/2025-04-06
TKT00447,2025-04-12 16:02:00,2025-04-12 23:40:53,2025-04-12 23:40:53,CUST0021,Web Form,High,Invoice Issue,Billing,Resolved,8,5.0,0,Support Portal,30,8,7.648055555555556,1,1,1,0,2025-04-12,2025-04,2025-04-07/2025-04-13
TKT00448,2025-05-11 14:33:00,2025-05-19 05:12:22,2025-05-19 05:12:22,CUST0143,Web Form,Low,Slow Performance,Technical,Resolved,177,3.0,0,CRM,120,48,182.6561111111111,0,0,0,0,2025-05-11,2025-05,2025-05-05/2025-05-11
TKT00449,2025-06-24 16:02:00,2025-06-25 04:52:02,2025-06-25 04:52:02,CUST0231,API Monitoring,Medium,Invoice Issue,Billing,Resolved,56,4.0,0,CRM,60,24,12.83388888888889,1,1,1,0,2025-06-24,2025-06,2025-06-23/2025-06-29
TKT00450,2025-01-15 13:22:00,2025-01-17 19:08:56,2025-01-17 19:08:56,CUST0018,API Monitoring,Medium,Invoice Issue,Billing,Resolved,96,3.0,0,CRM,60,24,53.782222222222224,0,0,0,0,2025-01-15,2025-01,2025-01-13/2025-01-19
TKT00451,2025-03-18 17:43:00,2025-03-19 22:43:01,2025-03-19 22:43:01,CUST0106,Web Form,Medium,Refund Request,Billing,Resolved,59,4.0,0,Support Portal,60,24,29.00027777777778,1,0,0,0,2025-03-18,2025-03,2025-03-17/2025-03-23
TKT00452,2025-05-01 20:18:00,,2025-05-03 22:18:00,CUST0043,Email,Medium,Invoice Issue,Billing,Open,28,,0,Support Portal,60,24,,1,,,0,2025-05-01,2025-05,2025-04-28/2025-05-04
TKT00453,2025-02-04 07:06:00,2025-02-04 13:11:21,2025-02-04 13:11:21,CUST0233,Email,Critical,OAuth Issue,Integrations,Resolved,8,4.0,0,Integration Dashboard,10,4,6.089166666666666,1,0,0,0,2025-02-04,2025-02,2025-02-03/2025-02-09
TKT00454,2025-01-29 15:42:00,2025-01-30 19:02:11,2025-01-30 19:02:11,CUST0134,Web Form,Medium,Refund Request,Billing,Resolved,91,2.0,0,Support Portal,60,24,27.336388888888887,0,0,0,0,2025-01-29,2025-01,2025-01-27/2025-02-02
TKT00455,2025-05-31 15:08:00,2025-06-01 06:20:07,2025-06-01 06:20:07,CUST0291,Chat,Medium,Login Issue,Technical,Resolved,104,5.0,1,CRM,60,24,15.201944444444445,0,1,0,1,2025-05-31,2025-05,2025-05-26/2025-06-01
TKT00456,2025-06-21 15:14:00,2025-06-21 20:44:04,2025-06-21 20:44:04,CUST0008,Web Form,High,Slow Performance,Technical,Resolved,27,5.0,0,Integration Dashboard,30,8,5.501111111111111,1,1,1,0,2025-06-21,2025-06,2025-06-16/2025-06-22
TKT00457,2025-03-20 14:39:00,2025-03-22 06:09:22,2025-03-22 06:09:22,CUST0176,Chat,Low,Application Bug,Technical,Resolved,57,3.0,0,Support Portal,120,48,39.50611111111111,1,1,1,0,2025-03-20,2025-03,2025-03-17/2025-03-23
TKT00458,2025-04-16 10:47:00,2025-04-19 16:59:02,2025-04-19 16:59:02,CUST0196,Web Form,Medium,Access Request,Account,Resolved,80,3.0,0,Support Portal,60,24,78.20055555555555,0,0,0,0,2025-04-16,2025-04,2025-04-14/2025-04-20
TKT00459,2025-06-18 07:36:00,2025-06-18 08:44:06,2025-06-18 08:44:06,CUST0202,API Monitoring,Critical,Login Issue,Technical,Resolved,12,4.0,0,Integration Dashboard,10,4,1.135,0,1,0,0,2025-06-18,2025-06,2025-06-16/2025-06-22
TKT00460,2025-01-11 12:03:00,2025-01-11 22:32:33,2025-01-11 22:32:33,CUST0214,Web Form,Medium,Slow Performance,Technical,Resolved,134,2.0,0,Support Portal,60,24,10.4925,0,1,0,0,2025-01-11,2025-01,2025-01-06/2025-01-12
TKT00461,2025-05-29 12:09:00,2025-05-29 20:28:20,2025-05-29 20:28:20,CUST0032,Chat,Medium,Invoice Issue,Billing,Resolved,94,3.0,0,Support Portal,60,24,8.322222222222223,0,1,0,0,2025-05-29,2025-05,2025-05-26/2025-06-01
TKT00462,2025-03-05 11:19:00,2025-03-06 00:24:56,2025-03-06 00:24:56,CUST0053,Email,High,Access Request,Account,Resolved,15,2.0,0,Support Portal,30,8,13.098888888888888,1,0,0,0,2025-03-05,2025-03,2025-03-03/2025-03-09
TKT00463,2025-03-12 14:22:00,2025-12-03 12:22:00,2025-03-14 01:20:45,CUST0260,Web Form,Medium,API Error,Integrations,Resolved,44,3.0,0,Support Portal,60,24,6382.0,1,0,0,0,2025-03-12,2025-03,2025-03-10/2025-03-16
TKT00464,2025-03-29 15:15:00,2025-03-29 21:18:14,2025-03-29 21:18:14,CUST0200,Chat,High,API Error,Integrations,Resolved,12,5.0,0,Integration Dashboard,30,8,6.053888888888889,1,1,1,0,2025-03-29,2025-03,2025-03-24/2025-03-30
TKT00465,2025-03-22 09:07:00,2025-03-22 11:30:22,2025-03-22 11:30:22,CUST0200,Email,Critical,Login Issue,Technical,Resolved,3,4.0,0,Support Portal,10,4,2.3894444444444445,1,1,1,0,2025-03-22,2025-03,2025-03-17/2025-03-23
TKT00466,2025-06-17 14:38:00,2025-06-18 08:10:49,2025-06-18 08:10:49,CUST0004,API Monitoring,Medium,API Error,Integrations,Resolved,69,3.0,0,Support Portal,60,24,17.546944444444446,0,1,0,0,2025-06-17,2025-06,2025-06-16/2025-06-22
TKT00467,2025-01-08 17:32:00,2025-01-09 18:29:09,2025-01-09 18:29:09,CUST0279,Chat,Medium,Webhook Failure,Integrations,Resolved,79,4.0,0,Support Portal,60,24,24.9525,0,0,0,0,2025-01-08,2025-01,2025-01-06/2025-01-12
TKT00468,2025-06-18 07:07:00,2025-06-18 20:35:00,2025-06-18 20:35:00,CUST0245,Chat,High,Login Issue,Technical,Resolved,24,3.0,1,CRM,30,8,13.466666666666667,1,0,0,1,2025-06-18,2025-06,2025-06-16/2025-06-22
TKT00469,2025-02-20 19:48:00,2025-02-22 08:02:41,2025-02-22 08:02:41,CUST0191,API Monitoring,Low,API Error,Integrations,Resolved,113,4.0,0,CRM,120,48,36.24472222222222,1,1,1,0,2025-02-20,2025-02,2025-02-17/2025-02-23
TKT00470,2025-03-08 18:51:00,,2025-03-09 11:51:00,CUST0053,Web Form,Critical,API Error,Integrations,Pending,13,,0,CRM,10,4,,0,,,0,2025-03-08,2025-03,2025-03-03/2025-03-09
TKT00471,2025-04-20 14:02:00,,2025-04-22 03:02:00,CUST0220,Email,Medium,Application Bug,Technical,Open,173,,0,Support Portal,60,24,,0,,,0,2025-04-20,2025-04,2025-04-14/2025-04-20
TKT00472,2025-04-24 12:34:00,2025-04-25 00:59:33,2025-04-25 00:59:33,CUST0193,Email,Low,API Error,Integrations,Resolved,263,3.0,0,CRM,120,48,12.425833333333333,0,1,0,0,2025-04-24,2025-04,2025-04-21/2025-04-27
TKT00473,2025-01-24 20:45:00,2025-01-25 20:38:56,2025-01-25 20:38:56,CUST0216,Web Form,Low,Payment Failed,Billing,Resolved,145,4.0,0,Integration Dashboard,120,48,23.898888888888887,0,1,0,0,2025-01-24,2025-01,2025-01-20/2025-01-26
TKT00474,2025-03-26 12:35:00,2025-03-26 16:52:28,2025-03-26 16:52:28,CUST0277,Web Form,High,Application Bug,Technical,Resolved,40,2.0,0,Integration Dashboard,30,8,4.291111111111111,0,1,0,0,2025-03-26,2025-03,2025-03-24/2025-03-30
TKT00475,2025-03-05 15:43:00,2025-03-06 04:07:39,2025-03-06 04:07:39,CUST0231,Chat,Medium,Application Bug,Technical,Resolved,89,2.0,1,Support Portal,60,24,12.410833333333333,0,1,0,1,2025-03-05,2025-03,2025-03-03/2025-03-09
TKT00476,2025-04-27 21:02:00,2025-04-29 05:27:31,2025-04-29 05:27:31,CUST0164,Chat,Medium,Refund Request,Billing,Resolved,71,2.0,0,CRM,60,24,32.42527777777778,0,0,0,0,2025-04-27,2025-04,2025-04-21/2025-04-27
TKT00477,2025-03-22 08:35:00,2025-03-22 11:01:56,2025-03-22 11:01:56,CUST0259,Email,High,API Error,Integrations,Resolved,129,2.0,1,Support Portal,30,8,2.448888888888889,0,1,0,1,2025-03-22,2025-03,2025-03-17/2025-03-23
TKT00478,2025-05-31 19:26:00,,2025-06-02 23:26:00,CUST0276,Email,Medium,Slow Performance,Technical,Pending,56,,0,Integration Dashboard,60,24,,1,,,0,2025-05-31,2025-05,2025-05-26/2025-06-01
TKT00479,2025-04-01 09:28:00,2025-04-02 18:41:24,2025-04-02 18:41:24,CUST0036,Email,Medium,Account Closure,Account,Resolved,37,4.0,0,Support Portal,60,24,33.223333333333336,1,0,0,0,2025-04-01,2025-04,2025-03-31/2025-04-06
TKT00480,2025-06-23 12:45:00,2025-06-24 06:03:18,2025-06-24 06:03:18,CUST0223,Chat,High,API Error,Integrations,Resolved,22,3.0,0,CRM,30,8,17.305,1,0,0,0,2025-06-23,2025-06,2025-06-23/2025-06-29
TKT00481,2025-01-01 19:27:00,2025-01-03 01:54:18,2025-01-03 01:54:18,CUST0109,API Monitoring,Low,Login Issue,Technical,Resolved,128,2.0,0,Integration Dashboard,120,48,30.455,0,1,0,0,2025-01-01,2025-01,2024-12-30/2025-01-05
TKT00482,2025-05-20 15:44:00,2025-05-21 14:34:02,2025-05-21 14:34:02,CUST0178,Email,Medium,Plan Change,Account,Resolved,51,5.0,0,CRM,60,24,22.83388888888889,1,1,1,0,2025-05-20,2025-05,2025-05-19/2025-05-25
TKT00483,2025-02-26 16:53:00,,2025-02-27 06:53:00,CUST0182,Web Form,Medium,Access Request,Account,Open,44,,0,Support Portal,60,24,,1,,,0,2025-02-26,2025-02,2025-02-24/2025-03-02
TKT00484,2025-04-11 16:41:00,2025-04-12 16:26:00,2025-04-12 16:26:00,CUST0092,Email,Medium,Access Request,Account,Resolved,85,4.0,0,CRM,60,24,23.75,0,1,0,0,2025-04-11,2025-04,2025-04-07/2025-04-13
TKT00485,2025-04-19 19:17:00,2025-04-20 03:08:29,2025-04-20 03:08:29,CUST0277,Email,Medium,Application Bug,Technical,Resolved,55,4.0,0,Support Portal,60,24,7.858055555555556,1,1,1,0,2025-04-19,2025-04,2025-04-14/2025-04-20
TKT00486,2025-01-10 18:15:00,,2025-01-10 20:15:00,CUST0226,API Monitoring,Low,Slow Performance,Technical,Open,85,,0,Support Portal,120,48,,1,,,0,2025-01-10,2025-01,2025-01-06/2025-01-12
TKT00487,2025-02-07 16:23:00,2025-02-08 01:04:21,2025-02-08 01:04:21,CUST0084,Email,High,OAuth Issue,Integrations,Resolved,37,3.0,0,Support Portal,30,8,8.689166666666667,0,0,0,0,2025-02-07,2025-02,2025-02-03/2025-02-09
TKT00488,2025-05-09 14:11:00,,2025-05-12 07:11:00,CUST0254,Chat,Medium,Application Bug,Technical,Open,95,,0,Support Portal,60,24,,0,,,0,2025-05-09,2025-05,2025-05-05/2025-05-11
TKT00489,2025-03-25 08:08:00,2025-03-26 19:51:26,2025-03-26 19:51:26,CUST0112,Email,Low,Application Bug,Technical,Resolved,44,3.0,0,Support Portal,120,48,35.72388888888889,1,1,1,0,2025-03-25,2025-03,2025-03-24/2025-03-30
TKT00490,2025-01-09 17:50:00,2025-01-09 22:23:13,2025-01-09 22:23:13,CUST0112,Email,High,Account Closure,Account,Resolved,39,4.0,0,Support Portal,30,8,4.5536111111111115,0,1,0,0,2025-01-09,2025-01,2025-01-06/2025-01-12
TKT00491,2025-02-24 14:02:00,2025-02-24 22:56:04,2025-02-24 22:56:04,CUST0032,Chat,High,Account Closure,Account,Resolved,19,3.0,0,Support Portal,30,8,8.901111111111112,1,0,0,0,2025-02-24,2025-02,2025-02-24/2025-03-02
TKT00492,2025-05-23 20:44:00,2025-05-24 10:46:01,2025-05-24 10:46:01,CUST0136,Email,Medium,Webhook Failure,Integrations,Resolved,90,3.0,0,Support Portal,60,24,14.033611111111112,0,1,0,0,2025-05-23,2025-05,2025-05-19/2025-05-25
TKT00493,2025-01-09 08:39:00,2025-01-12 14:43:05,2025-01-12 14:43:05,CUST0100,Web Form,Low,Payment Failed,Billing,Resolved,49,3.0,1,Support Portal,120,48,78.06805555555556,1,0,0,1,2025-01-09,2025-01,2025-01-06/2025-01-12
TKT00494,2025-05-30 16:02:00,,2025-06-01 15:02:00,CUST0290,Email,High,Refund Request,Billing,Open,32,,0,Integration Dashboard,30,8,,0,,,0,2025-05-30,2025-05,2025-05-26/2025-06-01
TKT00495,2025-05-10 12:50:00,2025-05-10 16:52:45,2025-05-10 16:52:45,CUST0141,API Monitoring,High,Refund Request,Billing,Resolved,17,5.0,0,Support Portal,30,8,4.045833333333333,1,1,1,0,2025-05-10,2025-05,2025-05-05/2025-05-11
TKT00496,2025-02-20 12:29:00,2025-02-20 18:17:19,2025-02-20 18:17:19,CUST0061,API Monitoring,High,Webhook Failure,Integrations,Resolved,11,5.0,0,Integration Dashboard,30,8,5.8052777777777775,1,1,1,0,2025-02-20,2025-02,2025-02-17/2025-02-23
TKT00497,2025-02-10 08:06:00,2025-02-10 17:51:29,2025-02-10 17:51:29,CUST0241,API Monitoring,Medium,Application Bug,Technical,Resolved,32,4.0,0,CRM,60,24,9.758055555555556,1,1,1,0,2025-02-10,2025-02,2025-02-10/2025-02-16
TKT00498,2025-03-23 12:04:00,2025-03-23 13:50:29,2025-03-23 13:50:29,CUST0175,Chat,Critical,Access Request,Account,Resolved,8,3.0,0,Support Portal,10,4,1.7747222222222223,1,1,1,0,2025-03-23,2025-03,2025-03-17/2025-03-23
TKT00499,2025-04-03 14:30:00,2025-04-04 11:34:27,2025-04-04 11:34:27,CUST0138,Chat,Medium,Slow Performance,Technical,Resolved,48,4.0,0,Integration Dashboard,60,24,21.074166666666667,1,1,1,0,2025-04-03,2025-04,2025-03-31/2025-04-06
TKT00500,2025-02-22 17:45:00,2025-02-22 20:44:18,2025-02-22 20:44:18,CUST0260,Web Form,High,Login Issue,Technical,Resolved,32,2.0,0,Support Portal,30,8,2.9883333333333333,0,1,0,0,2025-02-22,2025-02,2025-02-17/2025-02-23
TKT00501,2025-05-17 16:29:00,2025-05-19 06:02:41,2025-05-19 06:02:41,CUST0036,Email,Low,OAuth Issue,Integrations,Resolved,75,5.0,0,CRM,120,48,37.56138888888889,1,1,1,0,2025-05-17,2025-05,2025-05-12/2025-05-18
TKT00502,2025-01-28 10:05:00,,2025-01-29 04:05:00,CUST0200,Web Form,High,Access Request,Account,Open,16,,0,Support Portal,30,8,,1,,,0,2025-01-28,2025-01,2025-01-27/2025-02-02
TKT00503,2025-04-28 08:41:00,,2025-04-28 12:41:00,CUST0289,Chat,Low,Invoice Issue,Billing,Open,137,,0,Support Portal,120,48,,0,,,0,2025-04-28,2025-04,2025-04-28/2025-05-04
TKT00504,2025-05-03 17:38:00,2025-05-04 02:23:09,2025-05-04 02:23:09,CUST0269,Web Form,Medium,Access Request,Account,Resolved,58,5.0,0,CRM,60,24,8.7525,1,1,1,0,2025-05-03,2025-05,2025-04-28/2025-05-04
TKT00505,2025-04-06 15:19:00,,2025-04-09 02:19:00,CUST0174,Web Form,Low,Webhook Failure,Integrations,Pending,64,,0,Integration Dashboard,120,48,,1,,,0,2025-04-06,2025-04,2025-03-31/2025-04-06
TKT00506,2025-05-18 14:12:00,2025-05-21 11:47:04,2025-05-21 11:47:04,CUST0195,Email,Medium,Login Issue,Technical,Resolved,102,4.0,1,Support Portal,60,24,69.58444444444444,0,0,0,1,2025-05-18,2025-05,2025-05-12/2025-05-18
TKT00507,2025-03-05 11:43:00,2025-03-06 16:25:36,2025-03-06 16:25:36,CUST0197,Web Form,Medium,Plan Change,Account,Resolved,70,3.0,0,Support Portal,60,24,28.71,0,0,0,0,2025-03-05,2025-03,2025-03-03/2025-03-09
TKT00508,2025-04-29 20:49:00,2025-04-30 12:38:05,2025-04-30 12:38:05,CUST0150,Web Form,Medium,Slow Performance,Technical,Resolved,67,3.0,0,CRM,60,24,15.818055555555556,0,1,0,0,2025-04-29,2025-04,2025-04-28/2025-05-04
TKT00509,2025-04-02 20:07:00,2025-04-03 03:41:29,2025-04-03 03:41:29,CUST0268,API Monitoring,High,OAuth Issue,Integrations,Resolved,30,5.0,0,Support Portal,30,8,7.574722222222222,1,1,1,0,2025-04-02,2025-04,2025-03-31/2025-04-06
TKT00510,2025-02-22 08:42:00,2025-02-23 21:06:10,2025-02-23 21:06:10,CUST0167,Email,High,Refund Request,Billing,Resolved,80,4.0,0,Support Portal,30,8,36.40277777777778,0,0,0,0,2025-02-22,2025-02,2025-02-17/2025-02-23
TKT00511,2025-04-01 16:44:00,2025-04-02 22:13:45,2025-04-02 22:13:45,CUST0130,API Monitoring,Low,Payment Failed,Billing,Resolved,57,3.0,0,CRM,120,48,29.495833333333334,1,1,1,0,2025-04-01,2025-04,2025-03-31/2025-04-06
TKT00512,2025-01-03 15:24:00,2025-01-04 23:04:40,2025-01-04 23:04:40,CUST0152,Chat,Low,Application Bug,Technical,Resolved,141,3.0,0,CRM,120,48,31.677777777777777,0,1,0,0,2025-01-03,2025-01,2024-12-30/2025-01-05
TKT00513,2025-01-05 16:52:00,2025-01-06 05:09:28,2025-01-06 05:09:28,CUST0084,Chat,High,Slow Performance,Technical,Resolved,26,3.0,0,Integration Dashboard,30,8,12.29111111111111,1,0,0,0,2025-01-05,2025-01,2024-12-30/2025-01-05
TKT00514,2025-04-12 08:33:00,2025-04-12 12:16:09,2025-04-12 12:16:09,CUST0197,Email,High,Login Issue,Technical,Resolved,20,3.0,0,CRM,30,8,3.7191666666666667,1,1,1,0,2025-04-12,2025-04,2025-04-07/2025-04-13
TKT00515,2025-01-24 10:36:00,2025-01-24 15:18:26,2025-01-24 15:18:26,CUST0257,Email,High,Webhook Failure,Integrations,Resolved,19,4.0,1,CRM,30,8,4.707222222222223,1,1,1,1,2025-01-24,2025-01,2025-01-20/2025-01-26
TKT00516,2025-05-09 09:20:00,,2025-05-09 20:20:00,CUST0249,Email,High,Refund Request,Billing,Open,75,,0,Support Portal,30,8,,0,,,0,2025-05-09,2025-05,2025-05-05/2025-05-11
TKT00517,2025-02-22 08:44:00,2025-02-22 12:10:34,2025-02-22 12:10:34,CUST0021,Chat,High,Refund Request,Billing,Resolved,25,4.0,0,Support Portal,30,8,3.4427777777777777,1,1,1,0,2025-02-22,2025-02,2025-02-17/2025-02-23
TKT00518,2025-02-16 15:19:00,2025-02-18 14:45:52,2025-02-18 14:45:52,CUST0290,Email,Low,API Error,Integrations,Resolved,106,4.0,0,CRM,120,48,47.44777777777778,1,1,1,0,2025-02-16,2025-02,2025-02-10/2025-02-16
TKT00519,2025-06-14 09:32:00,2025-06-14 20:41:05,2025-06-14 20:41:05,CUST0141,API Monitoring,Medium,Login Issue,Technical,Resolved,40,4.0,1,CRM,60,24,11.151388888888889,1,1,1,1,2025-06-14,2025-06,2025-06-09/2025-06-15
TKT00520,2025-06-08 14:19:00,2025-06-08 22:56:59,2025-06-08 22:56:59,CUST0229,API Monitoring,High,Webhook Failure,Integrations,Resolved,23,3.0,0,Support Portal,30,8,8.633055555555556,1,0,0,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00521,2025-04-17 07:20:00,2025-04-18 19:00:07,2025-04-18 19:00:07,CUST0260,Chat,Medium,Invoice Issue,Billing,Resolved,39,4.0,0,Integration Dashboard,60,24,35.66861111111111,1,0,0,0,2025-04-17,2025-04,2025-04-14/2025-04-20
TKT00522,2025-06-18 18:53:00,2025-06-19 16:17:06,2025-06-19 16:17:06,CUST0091,Chat,Medium,Refund Request,Billing,Resolved,49,4.0,0,CRM,60,24,21.401666666666667,1,1,1,0,2025-06-18,2025-06,2025-06-16/2025-06-22
TKT00523,2025-06-01 21:13:00,2025-06-03 12:22:39,2025-06-03 12:22:39,CUST0260,Chat,Low,Login Issue,Technical,Resolved,178,4.0,0,Integration Dashboard,120,48,39.160833333333336,0,1,0,0,2025-06-01,2025-06,2025-05-26/2025-06-01
TKT00524,2025-02-20 13:59:00,2025-02-21 08:02:19,2025-02-21 08:02:19,CUST0110,Email,High,Refund Request,Billing,Resolved,44,2.0,0,CRM,30,8,18.05527777777778,0,0,0,0,2025-02-20,2025-02,2025-02-17/2025-02-23
TKT00525,2025-03-17 12:34:00,,2025-03-19 05:34:00,CUST0062,API Monitoring,Low,Invoice Issue,Billing,Pending,208,,0,CRM,120,48,,0,,,0,2025-03-17,2025-03,2025-03-17/2025-03-23
TKT00526,2025-03-15 11:03:00,2025-03-16 00:16:02,2025-03-16 00:16:02,CUST0247,Chat,High,Login Issue,Technical,Resolved,61,2.0,0,Support Portal,30,8,13.217222222222222,0,0,0,0,2025-03-15,2025-03,2025-03-10/2025-03-16
TKT00527,2025-02-19 15:03:00,,2025-02-21 22:03:00,CUST0255,Chat,Low,Slow Performance,Technical,Open,80,,0,Support Portal,120,48,,1,,,0,2025-02-19,2025-02,2025-02-17/2025-02-23
TKT00528,2025-05-04 16:17:00,2025-05-05 04:36:33,2025-05-05 04:36:33,CUST0167,Email,Medium,Webhook Failure,Integrations,Resolved,54,3.0,0,Integration Dashboard,60,24,12.325833333333334,1,1,1,0,2025-05-04,2025-05,2025-04-28/2025-05-04
TKT00529,2025-05-20 11:55:00,,2025-05-22 01:55:00,CUST0157,Chat,Medium,OAuth Issue,Integrations,Open,18,,0,Support Portal,60,24,,1,,,0,2025-05-20,2025-05,2025-05-19/2025-05-25
TKT00530,2025-02-13 11:49:00,2025-02-15 02:30:29,2025-02-15 02:30:29,CUST0171,Email,Low,Webhook Failure,Integrations,Resolved,219,3.0,0,CRM,120,48,38.69138888888889,0,1,0,0,2025-02-13,2025-02,2025-02-10/2025-02-16
TKT00531,2025-02-21 07:09:00,2025-02-23 05:20:35,2025-02-23 05:20:35,CUST0066,Chat,Medium,Webhook Failure,Integrations,Resolved,55,2.0,0,CRM,60,24,46.19305555555555,1,0,0,0,2025-02-21,2025-02,2025-02-17/2025-02-23
TKT00532,2025-02-15 21:25:00,,2025-02-17 22:25:00,CUST0025,Email,Medium,Account Closure,Account,Open,137,,0,CRM,60,24,,0,,,0,2025-02-15,2025-02,2025-02-10/2025-02-16
TKT00533,2025-03-06 16:29:00,2025-03-07 23:03:21,2025-03-07 23:03:21,CUST0114,Chat,Medium,Webhook Failure,Integrations,Resolved,49,2.0,0,CRM,60,24,30.5725,1,0,0,0,2025-03-06,2025-03,2025-03-03/2025-03-09
TKT00534,2025-02-20 11:35:00,,2025-02-22 08:35:00,CUST0233,Web Form,Medium,Refund Request,Billing,Open,162,,0,Support Portal,60,24,,0,,,0,2025-02-20,2025-02,2025-02-17/2025-02-23
TKT00535,2025-03-13 09:08:00,,2025-03-14 16:08:00,CUST0064,Email,Medium,Webhook Failure,Integrations,Open,42,,0,Support Portal,60,24,,1,,,0,2025-03-13,2025-03,2025-03-10/2025-03-16
TKT00536,2025-06-09 12:02:00,2025-06-09 15:26:18,2025-06-09 15:26:18,CUST0028,Chat,High,Slow Performance,Technical,Resolved,32,3.0,0,Support Portal,30,8,3.405,0,1,0,0,2025-06-09,2025-06,2025-06-09/2025-06-15
TKT00537,2025-05-03 12:24:00,2025-05-04 13:28:41,2025-05-04 13:28:41,CUST0075,Chat,Low,Invoice Issue,Billing,Resolved,102,5.0,0,Support Portal,120,48,25.078055555555554,1,1,1,0,2025-05-03,2025-05,2025-04-28/2025-05-04
TKT00538,2025-01-11 19:26:00,2025-01-14 21:03:19,2025-01-14 21:03:19,CUST0146,Email,Low,Slow Performance,Technical,Resolved,115,3.0,1,CRM,120,48,73.62194444444444,1,0,0,1,2025-01-11,2025-01,2025-01-06/2025-01-12
TKT00539,2025-06-27 14:07:00,2025-06-29 23:25:15,2025-06-29 23:25:15,CUST0058,Web Form,Low,Webhook Failure,Integrations,Resolved,164,3.0,0,CRM,120,48,57.30416666666667,0,0,0,0,2025-06-27,2025-06,2025-06-23/2025-06-29
TKT00540,2025-06-27 14:23:00,2025-07-01 09:38:01,2025-07-01 09:38:01,CUST0080,Chat,Low,Application Bug,Technical,Resolved,81,2.0,1,CRM,120,48,91.25027777777778,1,0,0,1,2025-06-27,2025-06,2025-06-23/2025-06-29
TKT00541,2025-05-27 20:37:00,2025-05-28 05:44:21,2025-05-28 05:44:21,CUST0072,Web Form,Medium,Login Issue,Technical,Resolved,45,4.0,0,Support Portal,60,24,9.1225,1,1,1,0,2025-05-27,2025-05,2025-05-26/2025-06-01
TKT00542,2025-06-30 20:08:00,2025-07-01 05:35:18,2025-07-01 05:35:18,CUST0201,Email,Medium,Refund Request,Billing,Resolved,54,3.0,0,CRM,60,24,9.455,1,1,1,0,2025-06-30,2025-06,2025-06-30/2025-07-06
TKT00543,2025-03-15 13:15:00,2025-03-16 06:31:21,2025-03-16 06:31:21,CUST0229,Email,Medium,Account Closure,Account,Resolved,23,4.0,0,Support Portal,60,24,17.2725,1,1,1,0,2025-03-15,2025-03,2025-03-10/2025-03-16
