ticket_id,created_at,resolved_at,updated_at,customer_id,channel,priority,category,assigned_team,status,first_response_minutes,csat_score,reopened_count,source_system
TKT00656,2025-06-22 20:55:00,,2025-06-25 01:55:00,CUST0246,Email,Medium,Invoice Issue,BILLING ,Open,56,,0,Support Portal
TKT00657,2025-04-30 16:21:00,2025-04-30 20:11:43,2025-04-30 20:11:43,CUST0144,Email,High,Refund Request,Billing,Resolved,37,3.0,0,Support Portal
TKT00658,2025-05-19 18:26:00,2025-05-19 22:55:42,2025-05-19 22:55:42,CUST0128,Email,High,Slow Performance,Technical,Resolved,13,4.0,0,CRM
TKT00659,2025-05-20 11:15:00,2025-05-20 23:18:27,2025-05-20 23:18:27,CUST0284,Web Form,Medium,OAuth Issue,Integrations,Resolved,43,4.0,0,CRM
TKT00660,2025-05-23 14:47:00,2025-05-25 17:55:10,2025-05-25 17:55:10,CUST0194,API Monitoring,Medium,OAuth Issue,Integrations,Resolved,38,4.0,0,Support Portal
TKT00661,2025-02-11 07:11:00,2025-02-11 21:11:25,2025-02-11 21:11:25,CUST0049,Chat,Low,Access Request,Account,Resolved,107,4.0,0,CRM
TKT00662,2025-01-15 09:18:00,2025-01-15 12:43:56,2025-01-15 12:43:56,CUST0263,Chat,High,Login Issue,Technical,Resolved,35,2.0,1,CRM
TKT00663,2025-06-08 16:04:00,2025-06-09 18:02:30,2025-06-09 18:02:30,CUST0174,Web Form, medium ,Webhook Failure,INTEGRATIONS ,Resolved,38,2.0,0,Integration Dashboard
TKT00664,2025-05-03 09:26:00,2025-05-05 02:08:58,2025-05-05 02:08:58,CUST0125,API Monitoring, medium ,Webhook Failure,Integrations,Resolved,27,4.0,0,Integration Dashboard
TKT00665,2025-05-30 13:52:00,2025-06-01 01:59:10,2025-06-01 01:59:10,CUST0149,Email,Low,Slow Performance,Technical,Resolved,191,2.0,0,Support Portal
TKT00666,2025-01-04 19:49:00,,2025-01-07 03:49:00,CUST0137,Chat,Medium,Payment Failed,Billing,Open,34,,0,Support Portal
TKT00667,2025-01-26 08:50:00,2025-01-26 21:49:04,2025-01-26 21:49:04,CUST0298,Email,Medium,Login Issue,Technical,Resolved,29,5.0,0,Integration Dashboard
TKT00668,May 25 2025 16:33,2025-05-26 04:48:54,2025-05-26 04:48:54,CUST0069,Email,High,Payment Failed,Billing,Resolved,45,2.0,0,Integration Dashboard
TKT00669,2025-04-14 18:58:00,2025-04-15 23:07:42,2025-04-15 23:07:42,CUST0300,Chat,Low,Invoice Issue,Billing,Resolved,81,4.0,0,Support Portal
TKT00670,2025-03-30 13:23:00,2025-03-31 12:46:09,2025-03-31 12:46:09,CUST0011,Email,Medium,API Error,Integrations,Resolved,29,4.0,0,Support Portal
TKT00671,2025-06-05 07:40:00,2025-06-05 19:09:45,2025-06-05 19:09:45,CUST0154,Email,Low,Payment Failed,Billing,Resolved,92,4.0,0,Integration Dashboard
TKT00672,2025-03-11 21:30:00,2025-03-15 02:11:32,2025-03-15 02:11:32,CUST0026,Email,Low,OAuth Issue,Integrations,Resolved,200,4.0,0,Support Portal
TKT00673,2025-02-27 07:33:00,2025-02-28 16:14:27,2025-02-28 16:14:27,CUST0255,Chat,Medium,API Error,Integrations,Resolved,70,4.0,0,Support Portal
TKT00674,2025-04-08 21:20:00,2025-04-09 16:07:12,2025-04-09 16:07:12,CUST0104,API Monitoring,Medium,Login Issue,Technical,resolved,107,2.0,0,Support Portal
TKT00675,2025-06-21 17:09:00,2025-06-23 05:45:23,2025-06-23 05:45:23,CUST0226,Chat,Medium,Application Bug,Technical,Resolved,27,3.0,0,Support Portal
TKT00676,2025-04-06 08:57:00,2025-04-06 16:23:10,2025-04-06 16:23:10,CUST0078,Email,Medium,Invoice Issue,Billing,Resolved,53,3.0,0,Support Portal
TKT00677,2025-01-07 16:46:00,2025-01-08 10:56:37,2025-01-08 10:56:37,CUST0208,Chat,Medium,Plan Change,Account,Resolved,28,4.0,0,CRM
TKT00678,2025-06-08 21:51:00,2025-06-09 09:17:23,2025-06-09 09:17:23,CUST0175,API Monitoring,High,API Error,Integrations,Resolved,23,3.0,0,CRM
TKT00679,2025-03-19 14:21:00,2025-03-21 14:27:35,2025-03-21 14:27:35,CUST0025,API Monitoring,Medium,API Error,Integrations,Resolved,19,4.0,0,Support Portal
TKT00680,2025-03-01 08:18:00,2025-03-01 16:18:55,2025-03-01 16:18:55,CUST0175,Email, medium ,API Error,Integrations,Resolved,44,5.0,0,Support Portal
TKT00681,2025-06-02 21:00:00,2025-06-04 03:10:12,2025-06-04 03:10:12,CUST0016,Email,Medium,Application Bug,Technical,Resolved,70,3.0,0,Integration Dashboard
TKT00682,2025-03-16 13:01:00,2025-03-16 21:01:46,2025-03-16 21:01:46,CUST0233,Chat,High,Application Bug,Technical,Resolved,83,3.0,0,Integration Dashboard
TKT00683,2025-01-07 14:44:00,,2025-01-08 15:44:00,CUST0206,Email,Low,Access Request,Account,Pending,111,,0,Integration Dashboard
TKT00684,2025-02-24 14:13:00,2025-02-27 01:52:18,2025-02-27 01:52:18,CUST0197,Chat,Medium,Webhook Failure,Integrations,resolved,60,4.0,0,Integration Dashboard
TKT00685,2025-05-26 07:26:00,,2025-05-27 05:26:00,CUST0091,Web Form,High,Payment Failed,Billing,Open,19,,0,Support Portal
TKT00686,2025-06-01 11:01:00,2025-06-03 22:56:48,2025-06-03 22:56:48,CUST0011,API Monitoring,Low,Webhook Failure,Integrations,Resolved,56,3.0,0,Integration Dashboard
TKT00687,2025-04-19 07:05:00,2025-04-19 12:14:12,2025-04-19 12:14:12,CUST0237,Email,High,Application Bug,Technical,Resolved,16,5.0,0,Integration Dashboard
TKT00688,2025-06-29 20:46:00,2025-07-01 13:02:27,2025-07-01 13:02:27,CUST0121,Email,Medium,Application Bug,Technical,Resolved,54,3.0,0,CRM
TKT00689,2025-03-16 16:50:00,2025-03-18 10:06:44,2025-03-18 10:06:44,CUST0123,Web Form,Low,OAuth Issue,Integrations,Resolved,95,5.0,0,Support Portal
TKT00690,2025-05-20 16:28:00,,2025-05-23 11:28:00,CUST0234,Email,Medium,Application Bug,Technical,Pending,70,,0,CRM
TKT00691,2025-05-01 16:13:00,2025-05-02 03:40:05,2025-05-02 03:40:05,CUST0247,Email,Medium,Application Bug,Technical,Resolved,87,3.0,0,Integration Dashboard
TKT00692,2025-02-27 10:45:00,2025-02-28 11:11:55,2025-02-28 11:11:55,CUST0257,Chat,Medium,Webhook Failure,Integrations,Resolved,36,3.0,0,CRM
TKT00693,2025-04-29 15:00:00,2025-04-30 18:09:54,2025-04-30 18:09:54,CUST0113,Email,Medium,Access Request,ACCOUNT ,Resolved,38,4.0,0,Support Portal
TKT00694,Mar 31 2025 16:21,2025-04-01 20:10:45,2025-04-01 20:10:45,CUST0227,Email,Medium,API Error,Integrations,Resolved,56,3.0,0,Support Portal
TKT00695,2025-06-14 19:01:00,2025-06-16 12:25:47,2025-06-16 12:25:47,CUST0090,Chat,Medium,API Error,Integrations,Resolved,108,4.0,0,Support Portal
TKT00696,2025-05-24 08:55:00,,2025-05-26 10:55:00,CUST0050,Email,Low,Payment Failed,Billing,Pending,126,,0,Support Portal
TKT00697,2025-03-07 14:29:00,2025-03-07 16:52:29,2025-03-07 16:52:29,CUST0192,Chat,High,API Error,Integrations,Resolved,38,3.0,0,CRM
TKT00698,2025-06-13 18:38:00,,2025-06-16 04:38:00,CUST0062,API Monitoring,Low,Access Request,Account,Pending,59,,0,CRM
TKT00699,2025-01-11 21:00:00,,2025-01-13 17:00:00,CUST0256,Chat,Low,Invoice Issue,Billing,Pending,135,,0,CRM
TKT00700,2025-06-13 21:03:00,,2025-06-15 19:03:00,CUST0212,Email,Low,Slow Performance,Technical,Pending,222,,0,CRM
TKT00701,23/05/2025 20:57,,2025-05-26 03:57:00,CUST0175,Web Form,Low,Application Bug,Technical,Pending,97,,0,Integration Dashboard
TKT00702,2025-04-11 14:26:00,2025-04-13 00:08:15,2025-04-13 00:08:15,CUST0027,Chat,Medium,Slow Performance,Technical,Resolved,27,4.0,0,Integration Dashboard
TKT00703,2025-04-11 07:48:00,,2025-04-13 10:48:00,CUST0018,API Monitoring,Low,Plan Change,Account,Pending,156,,0,Support Portal
TKT00704,2025-06-06 18:32:00,,2025-06-08 23:32:00,CUST0155,Chat,High,Access Request,Account,Open,18,,0,Support Portal
TKT00705,2025-06-06 19:32:00,2025-06-09 11:07:48,2025-06-09 11:07:48,CUST0017,Chat,Low,Slow Performance,Technical,Resolved,18,3.0,0,Support Portal
TKT00706,2025-05-30 17:55:00,2025-05-31 02:08:01,2025-05-31 02:08:01,CUST0069,Chat,High,Webhook Failure,Integrations,Resolved,32,5.0,0,Integration Dashboard
TKT00707,2025-06-12 10:48:00,2025-06-15 08:05:39,2025-06-15 08:05:39,CUST0005,Email,Low,Application Bug,Technical,Resolved,200,4.0,0,Integration Dashboard
TKT00708,2025-06-28 19:06:00,,2025-07-01 16:06:00,CUST0193,API Monitoring,Medium,Slow Performance,Technical,Open,93,,0,Support Portal
TKT00709,2025-06-26 18:57:00,,2025-06-29 09:57:00,CUST0037,Chat,Critical,Application Bug,Technical,Open,-5,,0,Integration Dashboard
TKT00710,2025-03-10 12:05:00,2025-03-10 16:53:13,2025-03-10 16:53:13,CUST0163,Email,Critical,OAuth Issue,Integrations,Resolved,7,3.0,0,Support Portal
TKT00711,2025-06-09 13:04:00,2025-06-13 13:55:40,2025-06-13 13:55:40,CUST0069,Email,Low,OAuth Issue,Integrations,Resolved,112,3.0,0,Support Portal
TKT00712,2025-01-06 10:40:00,2025-01-07 13:32:03,2025-01-07 13:32:03,CUST0190,Email,Medium,Invoice Issue,Billing,Resolved,46,3.0,0,Integration Dashboard
TKT00713,2025-05-09 14:49:00,2025-05-10 00:19:00,2025-05-10 00:19:00,CUST0024,Web Form,Critical,Slow Performance,Technical,Resolved,6,4.0,0,Support Portal
TKT00714,2025-01-25 11:42:00,2025-01-31 13:17:49,2025-01-31 13:17:49,CUST0254,API Monitoring,Low,Login Issue,Technical,Resolved,48,4.0,0,Support Portal
TKT00715,2025-03-12 15:26:00,2025-03-13 17:26:07,2025-03-13 17:26:07,CUST0017,API Monitoring,Medium,Refund Request,Billing,Resolved,82,4.0,1,Support Portal
TKT00716,2025-04-06 14:04:00,2025-04-09 21:23:37,2025-04-09 21:23:37,CUST0288,Web Form,Medium,Plan Change,Account,Resolved,26,4.0,0,Support Portal
TKT00717,2025-05-07 09:03:00,2025-05-07 16:55:05,2025-05-07 16:55:05,CUST0039,Email,Medium,Account Closure,Account,Resolved,25,5.0,0,Support Portal
TKT00718,2025-01-16 14:34:00,2025-01-16 16:59:53,2025-01-16 16:59:53,CUST0132,Chat,High,Plan Change,Account,Resolved,22,4.0,0,Support Portal
TKT00719,2025-02-13 13:17:00,2025-02-13 19:45:51,2025-02-13 19:45:51,CUST0007,Email,Critical,API Error,Integrations,Resolved,8,2.0,0,Integration Dashboard
TKT00720,2025-03-22 12:15:00,2025-03-23 20:37:45,2025-03-23 20:37:45,CUST0142,API Monitoring,Medium,Application Bug,Technical,Resolved,75,3.0,0,Support Portal
TKT00721,2025-05-26 18:10:00,2025-05-27 02:56:47,2025-05-27 02:56:47,CUST0097,Email,Medium,Refund Request,Billing,Resolved,104,3.0,1,Support Portal
TKT00722,2025-02-08 17:39:00,2025-02-09 05:51:40,2025-02-09 05:51:40,CUST0161,Chat,Medium,Slow Performance,Technical,Resolved,40,3.0,0,Support Portal
TKT00723,2025-03-11 10:04:00,2025-03-11 13:21:15,2025-03-11 13:21:15,CUST0290,Web Form,High,Application Bug,Technical,Resolved,20,4.0,0,Support Portal
TKT00724,2025-04-05 10:16:00,2025-05-04 08:16:00,2025-04-05 14:07:13,CUST0093,Chat,Critical,Invoice Issue,Billing,Resolved,14,3.0,0,Support Portal
TKT00725,2025-04-14 18:54:00,,2025-04-15 21:54:00,CUST0043,Web Form,Medium,Application Bug,Technical,Pending,35,,0,Support Portal
TKT00726,2025-04-23 14:29:00,2025-04-24 05:53:37,2025-04-24 05:53:37,CUST0272,API Monitoring,Medium,API Error,Integrations,Resolved,38,5.0,0,Support Portal
TKT00727,2025-02-06 12:11:00,2025-02-07 10:56:49,2025-02-07 10:56:49,CUST0039,Web Form,Medium,Webhook Failure,Integrations,Resolved,41,2.0,0,Integration Dashboard
TKT00728,2025-01-17 14:34:00,2025-01-17 21:18:29,2025-01-17 21:18:29,CUST0257,Chat,High,Application Bug,Technical,Resolved,14,5.0,0,Integration Dashboard
TKT00729,2025-03-06 11:10:00,2025-03-10 01:10:05,2025-03-10 01:10:05,CUST0090,Chat,Medium,Login Issue,Technical,Resolved,31,2.0,1,Integration Dashboard
TKT00730,2025-06-30 16:37:00,,2025-07-02 05:37:00,CUST0086,Email,Medium,Refund Request,Billing,Pending,13,,0,Support Portal
TKT00731,2025-05-20 13:03:00,2025-05-23 10:04:17,2025-05-23 10:04:17,CUST0001,Web Form,Medium,Webhook Failure,Integrations,Resolved,14,2.0,0,Support Portal
TKT00732,2025-04-23 07:31:00,,2025-04-25 19:31:00,CUST0146,Email,High,Application Bug,Technical,Pending,19,,0,Support Portal
TKT00733,2025-04-08 17:26:00,2025-08-04 15:26:00,2025-04-09 04:25:48,CUST0034,Chat,High,OAuth Issue,Integrations,Resolved,88,3.0,0,Support Portal
TKT00734,2025-06-27 09:14:00,2025-06-29 00:44:16,2025-06-29 00:44:16,CUST0077,Email,Low,Application Bug,Technical,Resolved,46,4.0,0,CRM
TKT00735,13/04/2025 20:25,2025-04-14 06:30:53,2025-04-14 06:30:53,CUST0237,Email,Medium,Webhook Failure,Integrations,Resolved,132,3.0,0,CRM
TKT00736,2025-05-03 09:57:00,2025-05-04 02:42:42,2025-05-04 02:42:42,CUST0100,Email,Medium,Login Issue,Technical,Resolved,77,3.0,0,Support Portal
TKT00737,2025-01-04 11:05:00,2025-01-04 13:51:58,2025-01-04 13:51:58,CUST0300,Chat,High,Webhook Failure,Integrations,Resolved,39,4.0,0,Support Portal
TKT00738,2025-06-13 08:22:00,2025-06-14 07:36:49,2025-06-14 07:36:49,CUST0215,Chat,Medium,OAuth Issue,Integrations,Resolved,25,5.0,0,Support Portal
TKT00739,2025-02-15 11:44:00,2025-02-15 18:30:21,2025-02-15 18:30:21,CUST0076,Web Form,High,Login Issue,Technical,Resolved,41,4.0,0,Support Portal
TKT00740,2025-03-25 08:01:00,2025-03-25 11:13:57,2025-03-25 11:13:57,CUST0115,Web Form,Critical,Payment Failed,Billing,Resolved,18,3.0,0,Support Portal
TKT00741,2025-04-06 12:11:00,2025-04-06 23:21:09,2025-04-06 23:21:09,CUST0135,Web Form,Medium,Invoice Issue,Billing,Resolved,33,3.0,0,Support Portal
TKT00742,2025-06-27 11:25:00,2025-06-27 19:04:13,2025-06-27 19:04:13,CUST0197,Chat,High,API Error,Integrations,Resolved,18,4.0,0,CRM
TKT00743,2025-05-19 19:10:00,2025-05-20 09:50:50,2025-05-20 09:50:50,CUST0053,Chat,Medium,Payment Failed,Billing,Resolved,310,3.0,0,Support Portal
TKT00744,2025-04-12 07:01:00,2025-04-12 10:02:40,2025-04-12 10:02:40,CUST0247,Chat,High,Invoice Issue,Billing,Resolved,17,5.0,0,Support Portal
TKT00745,2025-05-06 15:51:00,2025-05-06 23:36:15,2025-05-06 23:36:15,CUST0108,API Monitoring,High,Access Request,Account,Resolved,11,5.0,0,Integration Dashboard
TKT00746,2025-06-12 14:20:00,2025-06-13 21:06:20,2025-06-13 21:06:20,CUST0029,API Monitoring,Medium,Invoice Issue,Billing,Resolved,46,3.0,0,Integration Dashboard
TKT00747,2025-04-01 16:37:00,2025-04-01 21:05:41,2025-04-01 21:05:41,CUST0186,Web Form,High,Payment Failed,Billing,Resolved,13,3.0,0,CRM
TKT00748,Mar 22 2025 16:56,2025-03-23 15:25:00,2025-03-23 15:25:00,CUST0185,Email,Medium,Slow Performance,Technical,Resolved,85,4.0,1,Support Portal
TKT00749,2025-04-17 13:59:00,2025-04-18 19:50:03,2025-04-18 19:50:03,CUST0275,Email,Medium,Application Bug,Technical,Resolved,31,3.0,0,Support Portal
TKT00750,2025-03-11 11:46:00,2025-03-12 02:44:35,2025-03-12 02:44:35,CUST0128,Web Form,Low,Webhook Failure,Integrations,Resolved,159,3.0,0,CRM
TKT00751,2025-01-04 18:05:00,,2025-01-07 05:05:00,CUST0184,API Monitoring,Critical,Payment Failed,Billing,Pending,8,,0,Support Portal
TKT00752,2025-06-03 09:51:00,2025-06-04 01:30:07,2025-06-04 01:30:07,CUST0032,Email,Low,Slow Performance,Technical,Resolved,200,4.0,0,Integration Dashboard
TKT00753,2025-02-20 07:06:00,2025-02-24 05:14:48,2025-02-24 05:14:48,CUST0196,Web Form,Low,Account Closure,Account,Resolved,-20,3.0,0,CRM
TKT00754,2025-05-18 13:32:00,,2025-05-18 15:32:00,CUST0019,Email,Low,Application Bug,Technical,Pending,131,,0,Support Portal
TKT00755,2025-06-24 19:12:00,2025-06-24 23:00:57,2025-06-24 23:00:57,CUST0069,API Monitoring,Critical,Plan Change,Account,Resolved,6,5.0,0,Support Portal
TKT00756,2025-03-19 11:00:00,2025-03-21 04:57:01,2025-03-21 04:57:01,CUST0005,Chat,Medium,API Error,Integrations,Resolved,70,3.0,0,Integration Dashboard
TKT00757,2025-06-14 09:22:00,2025-06-17 00:30:46,2025-06-17 00:30:46,CUST0248,Email,Medium,Plan Change,Account,Resolved,92,3.0,1,Support Portal
TKT00758,2025-05-05 19:45:00,2025-05-06 22:18:53,2025-05-06 22:18:53,CUST0046,Email, medium ,Refund Request,Billing,Resolved,66,3.0,0,Integration Dashboard
TKT00759,2025-05-31 17:51:00,,2025-06-01 02:51:00,CUST0043,Email,Low,Application Bug,Technical,Open,92,,0,Support Portal
TKT00760,2025-03-09 21:59:00,2025-03-11 01:11:52,2025-03-11 01:11:52,CUST0154,Email,Low,Payment Failed,Billing,Resolved,53,9.0,0,CRM
TKT00761,2025-05-21 07:47:00,2025-05-21 19:29:11,2025-05-21 19:29:11,CUST0153,Chat,Medium,Refund Request,Billing,Resolved,85,3.0,0,Support Portal
TKT00762,2025-01-15 12:33:00,2025-01-16 01:02:40,2025-01-16 01:02:40,CUST0162,Web Form,Medium,Application Bug,Technical,Resolved,79,3.0,0,CRM
TKT00763,2025-02-24 08:21:00,2025-02-24 17:37:05,2025-02-24 17:37:05,CUST0036,Web Form,High,API Error,Integrations,Resolved,17,3.0,0,Support Portal
TKT00764,2025-01-21 19:57:00,2025-01-24 01:57:22,2025-01-24 01:57:22,CUST0088,Email,Low,Refund Request,Billing,Resolved,0,4.0,0,Integration Dashboard
TKT00765,2025-04-15 18:04:00,2025-04-15 22:15:41,2025-04-15 22:15:41,CUST0057,Web Form,High,Refund Request,Billing,Resolved,28,4.0,0,CRM
TKT00766,2025-05-02 09:37:00,2025-05-03 05:35:06,2025-05-03 05:35:06,CUST0292,Chat,Medium,API Error,Integrations,Resolved,57,5.0,0,Support Portal
TKT00767,2025-01-20 13:27:00,2025-01-22 16:08:19,2025-01-22 16:08:19,CUST0030,Web Form,Low,Payment Failed,Billing,Resolved,73,3.0,0,Support Portal
TKT00768,2025-04-28 14:33:00,,2025-04-29 13:33:00,CUST0158,Email,Critical,Application Bug,Technical,Pending,20,,0,Support Portal
TKT00769,2025-04-23 09:19:00,,2025-04-24 03:19:00,CUST0172,Web Form,High,Slow Performance,Technical,Open,21,,0,Integration Dashboard
TKT00770,2025-05-20 07:49:00,,2025-05-23 00:49:00,CUST0226,Chat,Medium,Login Issue,Technical,Open,90,9.0,0,Integration Dashboard
TKT00771,2025-04-10 21:17:00,2025-04-11 13:16:34,2025-04-11 13:16:34,CUST0016,Email,High,Login Issue,Technical,Resolved,43,3.0,0,Integration Dashboard
TKT00772,2025-02-07 17:21:00,,2025-02-08 06:21:00,CUST0053,Chat,Medium,Slow Performance,Technical,Pending,30,,0,Support Portal
TKT00773,2025-05-07 10:29:00,2025-05-07 18:57:29,2025-05-07 18:57:29,CUST0150,Chat,High,Account Closure,Account,Resolved,13,9.0,0,Support Portal
TKT00774,2025-03-05 21:15:00,2025-03-08 03:37:37,2025-03-08 03:37:37,CUST0227,Chat,Low,Plan Change,Account,Resolved,41,2.0,0,Support Portal
TKT00775,2025-06-17 11:55:00,2025-06-24 00:50:40,2025-06-24 00:50:40,CUST0090,Chat,Low,Access Request,Account,Resolved,95,4.0,0,Support Portal
TKT00776,2025-02-23 19:33:00,2025-02-24 18:59:02,2025-02-24 18:59:02,CUST0127,Email,Medium,Invoice Issue,Billing,resolved,79,2.0,0,Support Portal
TKT00777,2025-02-05 21:32:00,2025-02-07 19:12:05,2025-02-07 19:12:05,CUST0055,Chat,Medium,Plan Change,Account,Resolved,76,3.0,0,Support Portal
TKT00778,Jun 17 2025 19:46,,2025-06-20 02:46:00,CUST0160,Chat,Low,API Error,Integrations,Open,60,,0,Support Portal
TKT00779,2025-05-24 20:43:00,2025-05-26 11:45:58,2025-05-26 11:45:58,CUST0275,Chat,Low,API Error,Integrations,Resolved,95,4.0,0,Integration Dashboard
TKT00780,2025-03-30 13:48:00,2025-03-30 22:07:21,2025-03-30 22:07:21,CUST0011,Web Form,High,Plan Change,Account,Resolved,26,3.0,1,Support Portal
TKT00781,2025-01-05 15:45:00,2025-01-06 16:49:42,2025-01-06 16:49:42,CUST0109,Web Form,Medium,Application Bug,Technical,Resolved,91,3.0,0,Support Portal
TKT00782,2025-05-16 16:51:00,2025-05-18 19:46:54,2025-05-18 19:46:54,CUST0210,Web Form,Low,Application Bug,,Resolved,92,2.0,0,Integration Dashboard
TKT00783,2025-01-02 13:56:00,,2025-01-04 23:56:00,CUST0253,Web Form,Medium,Login Issue,TECHNICAL ,Open,94,,0,CRM
TKT00784,2025-06-08 14:31:00,2025-06-09 19:23:59,2025-06-09 19:23:59,CUST0064,Web Form,Low,Refund Request,Billing,Resolved,157,4.0,0,Support Portal
TKT00785,2025-06-03 12:10:00,2025-06-04 04:17:02,2025-06-04 04:17:02,CUST0052,Email,Medium,Application Bug,Technical,Resolved,206,3.0,0,Integration Dashboard
TKT00786,2025-06-18 09:26:00,2025-06-18 22:27:19,2025-06-18 22:27:19,CUST0128,Web Form, medium ,Login Issue,Technical,Resolved,28,4.0,0,CRM
TKT00787,2025-02-19 21:05:00,,2025-02-22 10:05:00,CUST0281,Chat,Low,Account Closure,Account,Open,144,,0,Integration Dashboard
TKT00788,2025-05-08 21:59:00,2025-05-09 13:31:31,2025-05-09 13:31:31,CUST0054,Web Form,Medium,Webhook Failure,Integrations,Resolved,54,4.0,0,Support Portal
TKT00789,2025-04-25 09:09:00,2025-04-26 02:51:55,2025-04-26 02:51:55,CUST0022,API Monitoring,Medium,Account Closure,Account,Resolved,64,3.0,0,Support Portal
TKT00790,2025-02-14 20:48:00,2025-02-15 06:45:07,2025-02-15 06:45:07,CUST0248,Email,Medium,Webhook Failure,Integrations,Resolved,63,4.0,0,Support Portal
TKT00791,2025-01-02 09:08:00,2025-01-04 02:07:04,2025-01-04 02:07:04,CUST0172,Chat,Low,Login Issue,Technical,Resolved,142,4.0,1,Integration Dashboard
TKT00792,2025-06-28 20:21:00,,2025-06-29 08:21:00,CUST0212,Web Form,Medium,Slow Performance,Technical,Pending,26,,0,CRM
TKT00793,2025-04-11 16:33:00,2025-04-12 09:35:02,2025-04-12 09:35:02,CUST0270,Email,Medium,Login Issue,Technical,Resolved,78,3.0,0,Integration Dashboard
TKT00794,2025-06-17 07:25:00,2025-06-18 23:31:33,2025-06-18 23:31:33,CUST0043,Email,Low,OAuth Issue,Integrations,Resolved,133,4.0,0,Integration Dashboard
TKT00795,2025-01-07 21:13:00,2025-01-08 02:06:07,2025-01-08 02:06:07,CUST0170,Email,Critical,Invoice Issue,Billing,Resolved,12,2.0,0,CRM
TKT00796,2025-06-16 20:27:00,2025-06-19 14:42:41,2025-06-19 14:42:41,CUST0015,API Monitoring,Low,Application Bug,Technical,Resolved,28,4.0,0,Support Portal
TKT00797,2025-04-27 15:08:00,2025-04-27 22:02:55,2025-04-27 22:02:55,CUST0097,API Monitoring,High,Payment Failed,Billing,Resolved,39,4.0,1,CRM
TKT00798,Jan 20 2025 13:11,2025-01-20 17:27:29,2025-01-20 17:27:29,CUST0020,Chat,High,Login Issue,Technical,Resolved,91,9.0,0,Support Portal
TKT00799,2025-01-03 12:18:00,,2025-01-03 13:18:00,CUST0109,Email,High,API Error,Integrations,Open,24,,0,Support Portal
TKT00800,2025-03-31 12:55:00,2025-03-31 18:58:58,2025-03-31 18:58:58,CUST0143,Web Form,High,Slow Performance,TECHNICAL ,Resolved,20,5.0,0,Integration Dashboard
TKT00801,2025-05-15 09:46:00,2025-05-15 18:55:12,2025-05-15 18:55:12,CUST0230,Email,High,Plan Change,Account,Resolved,19,3.0,0,CRM
TKT00802,2025-04-06 08:19:00,2025-04-06 19:34:19,2025-04-06 19:34:19,CUST0215,Email,Low,Invoice Issue,Billing,Resolved,45,3.0,0,Support Portal
TKT00803,2025-02-14 12:55:00,2025-02-14 14:17:07,2025-02-14 14:17:07,CUST0019,Email,Critical,Login Issue,Technical,Resolved,9,4.0,0,Integration Dashboard
TKT00804,2025-06-16 13:24:00,2025-06-17 05:33:19,2025-06-17 05:33:19,CUST0168,Chat,Medium,Login Issue,Technical,Resolved,42,4.0,1,Support Portal
TKT00805,2025-02-02 10:33:00,2025-02-02 16:52:34,2025-02-02 16:52:34,CUST0145,Email,Medium,Slow Performance,Technical,Resolved,57,5.0,0,Support Portal
TKT00806,2025-05-15 14:23:00,2025-05-16 18:26:04,2025-05-16 18:26:04,CUST0063,Chat, medium ,Payment Failed,Billing,Resolved,25,3.0,0,Support Portal
TKT00807,2025-06-01 10:11:00,2025-06-02 02:12:10,2025-06-02 02:12:10,CUST0007,Chat,Low,Login Issue,Technical,Resolved,183,3.0,0,Support Portal
TKT00808,2025-02-09 13:02:00,2025-02-09 20:30:01,2025-02-09 20:30:01,CUST0177,Email,Medium,Access Request,Account,Resolved,40,5.0,0,Support Portal
TKT00809,2025-03-27 14:14:00,2025-03-27 16:26:22,2025-03-27 16:26:22,CUST0207,Email,High,Application Bug,Technical,Resolved,38,3.0,0,CRM
TKT00810,2025-05-10 12:12:00,,2025-05-11 00:12:00,CUST0128,Web Form,Medium,Refund Request,Billing,Open,43,,0,Support Portal
TKT00811,2025-04-20 18:36:00,2025-04-21 05:50:56,2025-04-21 05:50:56,CUST0049,Web Form,Medium,Plan Change,Account,Resolved,66,4.0,0,Support Portal
TKT00812,2025-02-02 20:15:00,,2025-02-04 02:15:00,CUST0249,Email,Low,Application Bug,Technical,Pending,120,,0,Support Portal
TKT00813,2025-02-05 14:10:00,2025-02-05 17:29:27,2025-02-05 17:29:27,CUST0224,Email,Critical,OAuth Issue,Integrations,Resolved,13,3.0,0,Support Portal
TKT00814,2025-03-03 16:35:00,2025-03-04 07:18:54,2025-03-04 07:18:54,CUST0220,Web Form,Medium,Access Request,Account,Resolved,88,4.0,1,CRM
TKT00815,2025-01-08 08:36:00,2025-01-10 01:36:17,2025-01-10 01:36:17,CUST0046,Web Form,Medium,OAuth Issue,Integrations,Resolved,45,4.0,0,CRM
TKT00816,2025-03-02 14:02:00,2025-03-02 17:55:38,2025-03-02 17:55:38,CUST0114,Email,High,Invoice Issue,Billing,Resolved,17,3.0,0,Integration Dashboard
TKT00817,17/05/2025 20:51,,2025-05-20 11:51:00,CUST0284,Email,Low,Webhook Failure,Integrations,Open,68,,0,Support Portal
TKT00818,2025-05-02 12:02:00,2025-05-02 19:35:47,2025-05-02 19:35:47,CUST0129,Email,High,Webhook Failure,Integrations,Resolved,93,4.0,0,CRM
